176,sometimes,ADV,O
176,at,ADP,O
176,night,NOUN,O
176,i,PRON,O
176,could,AUX,O
176,drink,VERB,O
176,up,ADP,O
176,to,ADP,O
176,5,NUM,O
176,glasses,NOUN,O
176,of,ADP,O
176,after,ADP,O
176,inbetween,ADP,O
176,my,PRON,O
176,sleep,NOUN,O
176,and,CCONJ,O
176,when,ADV,O
176,i,PRON,O
176,end,VERB,O
176,up,ADP,O
176,not,PART,O
176,drinking,VERB,O
176,i,PRON,O
176,get,VERB,O
176,dehydrated,ADJ,O
176,and,CCONJ,O
176,i,ADV,O
176,unable,ADJ,O
176,to,PART,O
176,sleep,VERB,O
176,.,PUNCT,O
176,i,PRON,O
176,just,ADV,O
176,need,VERB,O
176,your,PRON,O
176,advice,NOUN,O
176,on,SCONJ,O
176,what,PRON,O
176,to,PART,O
176,.,PUNCT,O
177,hello,INTJ,O
177,",",PUNCT,O
177,i,PRON,O
177,have,AUX,O
177,been,AUX,O
177,diagnosed,VERB,O
177,with,ADP,O
177,bipolar,ADJ,O
177,type,NOUN,O
177,2,NUM,O
177,and,CCONJ,O
177,i,PRON,O
177,might,AUX,O
177,have,VERB,O
177,border,NOUN,O
177,line,NOUN,O
177,personality,NOUN,O
177,disorder,NOUN,O
177,",",PUNCT,O
177,i,PRON,O
177,take,VERB,O
177,prescribed,VERB,O
177,medication,NOUN,O
177,.,PUNCT,O
177,i,PRON,O
177,am,AUX,O
177,a,DET,O
177,20,NUM,O
177,year,NOUN,O
177,old,ADJ,O
177,female,NOUN,O
177,.,PUNCT,O
177,in,ADP,O
177,the,DET,O
177,morning,NOUN,O
177,i,PRON,O
177,take,VERB,O
177,1,NUM,O
177,valproic,NOUN,O
177,acid,NOUN,O
177,250,NUM,O
177,mg,NOUN,O
177,pill,NOUN,O
177,",",PUNCT,O
177,1,NUM,O
177,and,CCONJ,O
177,2-Jan,NUM,O
177,escitalopram,NOUN,O
177,10,NUM,O
177,mg,NOUN,O
177,pill,NOUN,O
177,",",PUNCT,O
177,and,CCONJ,O
177,1,NUM,O
177,synthroid,NOUN,O
177,5,NUM,O
177,mg,NOUN,O
177,pill,NOUN,O
177,.,PUNCT,O
177,in,ADP,O
177,the,DET,O
177,evening,NOUN,O
177,i,PRON,O
177,take,VERB,O
177,2,NUM,O
177,valproic,NOUN,O
177,acid,NOUN,O
177,250,NUM,O
177,mg,NOUN,O
177,pills,NOUN,O
177,.,PUNCT,O
177,i,PRON,O
177,stopped,VERB,O
177,taking,VERB,O
177,my,PRON,O
177,medication,NOUN,O
177,a,DET,O
177,few,ADJ,O
177,days,NOUN,O
177,ago,ADV,O
177,",",PUNCT,O
177,maybe,ADV,O
177,3,NUM,O
177,days,NOUN,O
177,or,CCONJ,O
177,4,NUM,O
177,",",PUNCT,O
177,when,ADV,O
177,i,PRON,O
177,wasn,AUX,O
177,t,AUX,O
177,supposed,VERB,O
177,to,PART,O
177,",",PUNCT,O
177,but,CCONJ,O
177,i,PRON,O
177,started,VERB,O
177,taking,VERB,O
177,my,PRON,O
177,medication,NOUN,O
177,tonight,NOUN,O
177,because,SCONJ,O
177,i,PRON,O
177,was,AUX,O
177,having,VERB,O
177,physical,ADJ,O
177,discomfort,NOUN,O
177,because,ADP,O
177,of,ADP,O
177,the,DET,O
177,withdrawal,NOUN,O
177,symptoms,NOUN,O
177,.,PUNCT,O
177,i,PRON,O
177,was,AUX,O
177,wondering,VERB,O
177,how,ADV,O
177,long,ADV,O
177,it,PRON,O
177,will,AUX,O
177,take,VERB,O
177,to,PART,O
177,feel,VERB,O
177,normal,ADJ,O
177,again,ADV,O
177,(,PUNCT,O
177,no,DET,O
177,more,ADJ,O
177,withdrawal,NOUN,O
177,symptoms,NOUN,O
177,",",PUNCT,O
177,or,CCONJ,O
177,symptoms,NOUN,O
177,or,CCONJ,O
177,restarting,VERB,O
177,my,PRON,O
177,medication,NOUN,O
177,),PUNCT,O
177,?,PUNCT,O
178,hi,INTJ,O
178,",",PUNCT,O
178,i,PRON,O
178,had,VERB,O
178,a,DET,O
178,cold,ADJ,O
178,aprox,NOUN,O
178,4,NUM,O
178,weeks,NOUN,O
178,ago,ADV,O
178,that,PRON,O
178,has,AUX,O
178,left,VERB,O
178,me,PRON,O
178,with,ADP,O
178,a,DET,O
178,chronic,ADJ,B-Symptom
178,cough,NOUN,E-Symptom
178,.,PUNCT,O
178,i,PRON,O
178,have,AUX,O
178,been,AUX,O
178,coughing,VERB,B-Symptom
178,up,ADP,O
178,phlem,NOUN,O
178,and,CCONJ,O
178,have,AUX,O
178,been,AUX,O
178,given,VERB,O
178,anibiotics,NOUN,O
178,which,PRON,O
178,seem,VERB,O
178,to,PART,O
178,be,AUX,O
178,helping,VERB,O
178,.,PUNCT,O
178,my,PRON,O
178,worry,NOUN,O
178,is,AUX,O
178,that,SCONJ,O
178,when,ADV,O
178,i,PRON,O
178,went,VERB,O
178,to,PART,O
178,see,VERB,O
178,my,PRON,O
178,gp,NOUN,O
178,the,DET,O
178,nurse,NOUN,O
178,told,VERB,O
178,me,PRON,O
178,my,PRON,O
178,blood,NOUN,B-Symptom
178,pressure,NOUN,I-Symptom
178,was,AUX,O
178,high,ADJ,E-Symptom
178,and,CCONJ,O
178,i,PRON,O
178,may,AUX,O
178,want,VERB,O
178,to,PART,O
178,book,VERB,O
178,an,DET,O
178,appointment,NOUN,O
178,with,ADP,O
178,my,PRON,O
178,gp,NOUN,O
178,to,PART,O
178,get,VERB,O
178,it,PRON,O
178,checked,VERB,O
178,.,PUNCT,O
178,it,PRON,O
178,was,AUX,O
178,15498,NUM,O
178,with,ADP,O
178,a,DET,O
178,pulse,NOUN,O
178,of,ADP,O
178,89,NUM,O
178,",",PUNCT,O
178,is,AUX,O
178,this,PRON,O
178,very,ADV,O
178,high,ADJ,O
179,after,ADP,O
179,two,NUM,O
179,weeks,NOUN,O
179,of,ADP,O
179,oral,ADJ,O
179,surgery,NOUN,O
179,",",PUNCT,O
179,my,PRON,O
179,cheek,NOUN,O
179,is,AUX,O
179,still,ADV,O
179,swollen,ADJ,O
179,and,CCONJ,O
179,i,PRON,O
179,feel,VERB,O
179,hard,ADJ,O
179,lumps,NOUN,O
179,on,ADP,O
179,the,DET,O
179,lower,ADJ,O
179,part,NOUN,O
179,.,PUNCT,O
179,it,PRON,O
179,also,ADV,O
179,itches,VERB,O
179,outside,ADV,O
179,.,PUNCT,O
179,help,VERB,O
179,?,PUNCT,O
180,hi,INTJ,O
180,doctor,NOUN,O
180,",",PUNCT,O
180,i,PRON,O
180,am,AUX,O
180,33,NUM,O
180,years,NOUN,O
180,old,ADJ,O
180,male,NOUN,O
180,.,PUNCT,O
180,i,PRON,O
180,have,VERB,O
180,a,DET,O
180,b12,NOUN,O
180,level,NOUN,O
180,of,ADP,O
180,1800,NUM,O
180,pgml,NOUN,O
180,and,CCONJ,O
180,sgot,NOUN,O
180,of,ADP,O
180,80,NUM,O
180,you,NOUN,O
180,/,SYM,O
180,l,PROPN,O
180,my,PRON,O
180,sgot,NOUN,O
180,level,NOUN,O
180,is,AUX,O
180,within,ADP,O
180,range,NOUN,O
180,.,PUNCT,O
180,i,PRON,O
180,have,AUX,O
180,never,ADV,O
180,taken,VERB,O
180,b12,NOUN,O
180,supplements,NOUN,O
180,.,PUNCT,O
180,please,INTJ,O
180,suggest,VERB,O
180,.,PUNCT,O
181,i,PRON,O
181,am,AUX,O
181,a,DET,O
181,18,NUM,O
181,year,NOUN,O
181,old,ADJ,O
181,male,NOUN,O
181,.,PUNCT,O
181,i,PRON,O
181,was,AUX,O
181,watching,VERB,O
181,tv,NOUN,O
181,when,ADV,O
181,i,PRON,O
181,felt,VERB,O
181,that,SCONJ,O
181,my,PRON,O
181,penis,NOUN,O
181,had,AUX,O
181,fallen,VERB,O
181,asleep,ADV,O
181,as,SCONJ,O
181,it,PRON,O
181,feels,VERB,O
181,when,ADV,O
181,an,DET,O
181,arm,NOUN,O
181,or,CCONJ,O
181,leg,NOUN,O
181,falls,VERB,O
181,asleep,ADV,O
181,.,PUNCT,O
181,i,PRON,O
181,do,AUX,O
181,not,PART,O
181,know,VERB,O
181,if,SCONJ,O
181,it,PRON,O
181,is,AUX,O
181,normal,ADJ,O
181,and,CCONJ,O
181,if,SCONJ,O
181,i,PRON,O
181,should,AUX,O
181,go,VERB,O
181,to,ADP,O
181,the,DET,O
181,emergency,NOUN,O
181,room,NOUN,O
181,.,PUNCT,O
181,additionally,ADV,O
181,i,PRON,O
181,have,AUX,O
181,been,AUX,O
181,masturbating,VERB,O
181,a,DET,O
181,lot,NOUN,O
181,recently,ADV,O
181,.,PUNCT,O
182,i,PRON,O
182,have,AUX,O
182,reoccurring,VERB,O
182,welts,NOUN,O
182,on,ADP,O
182,my,PRON,O
182,shins,NOUN,O
182,and,CCONJ,O
182,they,PRON,O
182,will,AUX,O
182,temporarily,ADV,O
182,calm,VERB,O
182,down,ADP,O
182,and,CCONJ,O
182,rise,VERB,O
182,up,ADP,O
182,again,ADV,O
182,",",PUNCT,O
182,so,ADV,O
182,they,PRON,O
182,nevery,ADV,O
182,really,ADV,O
182,go,VERB,O
182,away,ADV,O
182,.,PUNCT,O
182,i,PRON,O
182,have,AUX,O
182,been,AUX,O
182,told,VERB,O
182,it,PRON,O
182,is,AUX,O
182,from,ADP,O
182,dry,ADJ,B-Symptom
182,skin,NOUN,E-Symptom
182,and,CCONJ,O
182,i,PRON,O
182,have,AUX,O
182,taken,VERB,O
182,shots,NOUN,O
182,and,CCONJ,O
182,have,VERB,O
182,steroid,NOUN,O
182,creams,NOUN,O
182,.,PUNCT,O
182,they,PRON,O
182,simply,ADV,O
182,keep,VERB,O
182,reoccurring,VERB,O
182,could,AUX,O
182,it,PRON,O
182,be,AUX,O
182,food,NOUN,O
182,or,CCONJ,O
182,environment,NOUN,O
182,.,PUNCT,O
183,i,PRON,O
183,had,VERB,O
183,major,ADJ,O
183,oral,ADJ,O
183,surgery,NOUN,O
183,on,ADP,O
183,saturday,PROPN,O
183,.,PUNCT,O
183,it,PRON,O
183,was,AUX,O
183,an,DET,O
183,emergency,NOUN,O
183,.,PUNCT,O
183,a,DET,O
183,fractured,VERB,O
183,tooth,NOUN,O
183,cemented,VERB,O
183,to,ADP,O
183,a,DET,O
183,bridge,NOUN,O
183,was,AUX,O
183,removed,VERB,O
183,",",PUNCT,O
183,and,CCONJ,O
183,the,DET,O
183,tooth,NOUN,O
183,on,ADP,O
183,the,DET,O
183,other,ADJ,O
183,side,NOUN,O
183,of,ADP,O
183,bridge,NOUN,O
183,was,AUX,O
183,almost,ADV,O
183,gone,ADJ,O
183,but,CCONJ,O
183,still,ADV,O
183,cememted,VERB,O
183,with,ADP,O
183,a,DET,O
183,metal,NOUN,O
183,bar,NOUN,O
183,wedged,VERB,O
183,in,ADP,O
183,my,PRON,O
183,gum,NOUN,O
183,.,PUNCT,O
183,still,ADV,O
183,in,ADP,O
183,so,ADV,O
183,much,ADJ,O
183,pain,NOUN,B-Symptom
183,",",PUNCT,O
183,he,PRON,O
183,gave,VERB,O
183,me,PRON,O
183,12,NUM,O
183,percocets,NOUN,O
183,",",PUNCT,O
183,10,NUM,O
183,mgs,NOUN,O
183,.,PUNCT,O
183,will,AUX,O
183,he,PRON,O
183,give,VERB,O
183,me,PRON,O
183,more,ADJ,O
183,on,ADP,O
183,tuesday,PROPN,O
183,?,PUNCT,O
183,cant,AUX,O
183,take,VERB,O
183,the,DET,O
183,pain,NOUN,B-Symptom
184,i,PRON,O
184,have,VERB,O
184,a,DET,O
184,2,NUM,O
184,yr,NOUN,O
184,old,ADJ,O
184,nephew,NOUN,O
184,and,CCONJ,O
184,we,PRON,O
184,have,AUX,O
184,taken,VERB,O
184,him,PRON,O
184,to,ADP,O
184,the,DET,O
184,dr,NOUN,O
184,many,ADJ,O
184,times,NOUN,O
184,for,ADP,O
184,severe,ADJ,O
184,congestion,NOUN,B-Symptom
184,",",PUNCT,O
184,sneezing,VERB,B-Symptom
184,",",PUNCT,O
184,does,AUX,O
184,not,PART,O
184,sleep,VERB,O
184,at,ADP,O
184,all,DET,O
184,at,ADP,O
184,night,NOUN,O
184,or,CCONJ,O
184,while,SCONJ,O
184,taking,VERB,O
184,a,DET,O
184,nap,NOUN,O
184,.,PUNCT,O
184,his,PRON,O
184,dr,PROPN,O
184,gave,VERB,O
184,him,PRON,O
184,a,DET,O
184,nasal,ADJ,O
184,spray,NOUN,O
184,and,CCONJ,O
184,an,DET,O
184,allergy,NOUN,O
184,medicine,NOUN,O
184,once,ADV,O
184,a,DET,O
184,day,NOUN,O
184,.,PUNCT,O
184,any,DET,O
184,suggestions,NOUN,O
184,?,PUNCT,O
184,havenot,NOUN,O
184,slept,VERB,O
184,in,ADP,O
184,days,NOUN,O
184,.,PUNCT,O
185,when,ADV,O
185,i,PRON,O
185,bend,VERB,O
185,my,PRON,O
185,wrist,NOUN,O
185,forward,ADV,O
185,or,CCONJ,O
185,backwards,ADV,O
185,",",PUNCT,O
185,my,PRON,O
185,wrist,NOUN,O
185,hurts,VERB,O
185,very,ADV,O
185,badly,ADV,O
185,.,PUNCT,O
185,i,PRON,O
185,did,AUX,O
185,not,PART,O
185,injured,VERB,O
185,it,PRON,O
185,that,PRON,O
185,i,PRON,O
185,am,AUX,O
185,aware,ADJ,O
185,of,ADP,O
185,.,PUNCT,O
185,the,DET,O
185,pain,NOUN,B-Symptom
185,is,AUX,O
185,getting,VERB,O
185,worst,ADJ,O
185,.,PUNCT,O
185,also,ADV,O
185,in,ADP,O
185,the,DET,O
185,same,ADJ,O
185,hand,NOUN,O
185,",",PUNCT,O
185,when,ADV,O
185,i,PRON,O
185,sleep,VERB,O
185,",",PUNCT,O
185,my,PRON,O
185,pinkie,NOUN,O
185,finger,NOUN,O
185,and,CCONJ,O
185,ring,NOUN,O
185,finger,NOUN,O
185,fall,VERB,O
185,asleep,ADV,O
185,and,CCONJ,O
185,i,PRON,O
185,wake,VERB,O
185,up,ADP,O
185,with,ADP,O
185,pin,NOUN,O
185,and,CCONJ,O
185,needles,NOUN,O
185,in,ADP,O
185,these,DET,O
185,two,NUM,O
185,fingers,NOUN,O
185,.,PUNCT,O
186,hi,INTJ,O
186,",",PUNCT,O
186,i,PRON,O
186,have,VERB,O
186,a,DET,O
186,quetion,NOUN,O
186,regarding,VERB,O
186,birthcontrol,NOUN,O
186,.,PUNCT,O
186,i,PRON,O
186,have,VERB,O
186,that,DET,O
186,implant,NOUN,O
186,birthcontrol,NOUN,O
186,in,ADP,O
186,my,PRON,O
186,arm,NOUN,O
186,for,ADP,O
186,about,ADV,O
186,2yrs,NOUN,O
186,and,CCONJ,O
186,switched,VERB,O
186,over,ADP,O
186,to,ADP,O
186,the,DET,O
186,deprovera,NOUN,O
186,which,PRON,O
186,i,PRON,O
186,just,ADV,O
186,received,VERB,O
186,about,ADV,O
186,2wks,NOUN,O
186,ago,ADV,O
186,",",PUNCT,O
186,so,ADV,O
186,right,ADV,O
186,now,ADV,O
186,i,PRON,O
186,have,VERB,O
186,both,DET,O
186,birthcontrol,NOUN,O
186,in,ADP,O
186,my,PRON,O
186,system,NOUN,O
186,but,CCONJ,O
186,have,VERB,O
186,an,DET,O
186,appointment,NOUN,O
186,in,ADP,O
186,2wks,NOUN,O
186,to,PART,O
186,take,VERB,O
186,out,ADP,O
186,the,DET,O
186,implant,NOUN,O
186,",",PUNCT,O
186,can,AUX,O
186,i,PRON,O
186,have,VERB,O
186,serious,ADJ,O
186,side,NOUN,O
186,affects,NOUN,O
186,having,VERB,O
186,both,DET,O
186,birhtcontrol,NOUN,O
186,in,ADP,O
186,my,PRON,O
186,system,NOUN,O
186,?,PUNCT,O
187,localised,VERB,O
187,barely,ADV,O
187,half,NOUN,O
187,to,ADP,O
187,one,NUM,O
187,cm,NOUN,O
187,rashes,NOUN,O
187,-,PUNCT,O
187,second,ADJ,O
187,-,PUNCT,O
187,last,ADJ,O
187,finger,NOUN,O
187,top,ADJ,O
187,side,NOUN,O
187,",",PUNCT,O
187,on,ADP,O
187,eyelids,NOUN,O
187,-,PUNCT,O
187,come,VERB,O
187,and,CCONJ,O
187,go,VERB,O
187,get,AUX,O
187,treated,VERB,O
187,with,ADP,O
187,lobate,NOUN,O
187,-,PUNCT,O
187,gm,NOUN,O
187,(,PUNCT,O
187,in,ADP,O
187,4,NUM,O
187,-,SYM,O
187,5,NUM,O
187,days,NOUN,O
187,),PUNCT,O
187,",",PUNCT,O
187,i,PRON,O
187,am,AUX,O
187,looking,VERB,O
187,for,ADP,O
187,permanent,ADJ,O
187,cure,NOUN,O
187,.,PUNCT,O
187,my,PRON,O
187,age,NOUN,O
187,43,NUM,O
187,",",PUNCT,O
187,suffering,VERB,O
187,from,ADP,O
187,this,PRON,O
187,from,ADP,O
187,very,ADV,O
187,young,ADJ,O
187,age,NOUN,O
187,-,PUNCT,O
187,is,AUX,O
187,this,DET,O
187,mild,ADJ,O
187,psoriasis,NOUN,O
187,-,PUNCT,O
187,esp,ADV,O
187,since,SCONJ,O
187,it,PRON,O
187,gets,AUX,O
187,cured,VERB,O
187,by,ADP,O
187,use,NOUN,O
187,of,ADP,O
187,_,SYM,O
187,dipsalic,ADJ,O
187,tube,NOUN,O
187,also,ADV,O
187,-,PUNCT,O
187,i,PRON,O
187,am,AUX,O
187,not,PART,O
187,looking,VERB,O
187,for,ADP,O
187,a,DET,O
187,freebie,NOUN,O
187,on,ADP,O
187,a,DET,O
187,serious,ADJ,O
187,matter,NOUN,O
187,like,ADP,O
187,health,NOUN,O
187,but,CCONJ,O
187,at,ADP,O
187,present,NOUN,O
187,i,PRON,O
187,am,AUX,O
187,not,PART,O
187,confident,ADJ,O
187,on,ADP,O
187,the,DET,O
187,matters,NOUN,O
187,of,ADP,O
187,on,ADP,O
187,-,PUNCT,O
187,line,NOUN,O
187,paid,VERB,O
187,consultation,NOUN,O
187,-,PUNCT,O
187,i,PRON,O
187,am,AUX,O
187,sorry,ADJ,O
187,since,SCONJ,O
187,my,PRON,O
187,mindset,NOUN,O
187,is,AUX,O
187,not,PART,O
187,right,ADJ,O
187,for,SCONJ,O
187,getting,AUX,O
187,paid,VERB,O
187,medical,ADJ,O
187,consultation,NOUN,O
187,without,SCONJ,O
187,having,VERB,O
187,some,DET,O
187,rappo,NOUN,O
187,building,NOUN,O
187,with,ADP,O
187,the,DET,O
187,doctor,NOUN,O
188,my,PRON,O
188,husband,NOUN,O
188,has,VERB,O
188,varicocele,NOUN,O
188,and,CCONJ,O
188,he,PRON,O
188,is,AUX,O
188,afraid,ADJ,O
188,of,ADP,O
188,surgery,NOUN,O
188,",",PUNCT,O
188,can,AUX,O
188,he,PRON,O
188,improve,VERB,O
188,his,PRON,O
188,sperm,NOUN,O
188,count,NOUN,O
188,without,SCONJ,O
188,having,VERB,O
188,his,PRON,O
188,varicocele,NOUN,O
188,corrected,VERB,O
188,.,PUNCT,O
189,my,PRON,O
189,daughter,NOUN,O
189,is,AUX,O
189,42,NUM,O
189,and,CCONJ,O
189,has,AUX,O
189,been,AUX,O
189,in,ADP,O
189,the,DET,O
189,hospital,NOUN,O
189,for,ADP,O
189,2,NUM,O
189,weeks,NOUN,O
189,now,ADV,O
189,.,PUNCT,O
189,they,PRON,O
189,ve,AUX,O
189,been,AUX,O
189,treating,VERB,O
189,her,PRON,O
189,for,ADP,O
189,guillian,ADJ,O
189,barre,NOUN,O
189,syndrome,NOUN,O
189,and,CCONJ,O
189,ms,NOUN,O
189,.,PUNCT,O
189,she,PRON,O
189,had,VERB,O
189,an,DET,O
189,mri,NOUN,O
189,of,ADP,O
189,her,PRON,O
189,brain,NOUN,O
189,and,CCONJ,O
189,spine,NOUN,O
189,.,PUNCT,O
189,they,PRON,O
189,said,VERB,O
189,she,PRON,O
189,had,VERB,O
189,3,NUM,O
189,white,ADJ,O
189,spots,NOUN,O
189,.,PUNCT,O
189,her,PRON,O
189,potassium,NOUN,O
189,level,NOUN,O
189,was,AUX,O
189,low,ADJ,O
189,23,NUM,O
189,.,PUNCT,O
189,then,ADV,O
189,she,PRON,O
189,needed,VERB,O
189,a,DET,O
189,tranfussion,NOUN,O
189,because,SCONJ,O
189,her,PRON,O
189,level,NOUN,O
189,went,VERB,O
189,to,ADP,O
189,7,NUM,O
189,which,PRON,O
189,should,AUX,O
189,be,AUX,O
189,at,ADP,O
189,least,ADJ,O
189,12,NUM,O
189,to,ADP,O
189,14,NUM,O
189,.,PUNCT,O
189,can,AUX,O
189,you,PRON,O
189,please,INTJ,O
189,give,VERB,O
189,me,PRON,O
189,some,DET,O
189,idea,NOUN,O
189,of,SCONJ,O
189,what,PRON,O
189,is,AUX,O
189,really,ADV,O
189,wrong,ADJ,O
189,with,ADP,O
189,her,PRON,O
189,.,PUNCT,O
190,i,PRON,O
190,was,AUX,O
190,recently,ADV,O
190,diagnosed,VERB,O
190,w,ADP,O
190,a,DET,O
190,seizure,NOUN,B-Symptom
190,disorder,NOUN,O
190,",",PUNCT,O
190,(,PUNCT,O
190,focal,ADJ,O
190,seizures,NOUN,O
190,),PUNCT,O
190,.,PUNCT,O
190,i,PRON,O
190,am,AUX,O
190,currently,ADV,O
190,taking,VERB,O
190,levetiraceta,PROPN,O
190,250,NUM,O
190,mg,NOUN,O
190,-,SYM,O
190,2,NUM,O
190,tabs,NOUN,O
190,.,PUNCT,O
190,twice,ADV,O
190,daily,ADV,O
190,.,PUNCT,O
190,however,ADV,O
190,",",PUNCT,O
190,i,PRON,O
190,continue,VERB,O
190,to,PART,O
190,experience,VERB,O
190,symptoms,NOUN,O
190,",",PUNCT,O
190,ie,NOUN,O
190,",",PUNCT,O
190,headaches,NOUN,B-Symptom
190,",",PUNCT,O
190,numbness,NOUN,B-Symptom
190,on,ADP,I-Symptom
190,left,NOUN,I-Symptom
190,side,NOUN,I-Symptom
190,of,ADP,I-Symptom
190,face,NOUN,E-Symptom
190,",",PUNCT,O
190,confusion,NOUN,B-Symptom
190,",",PUNCT,O
190,disorientation,NOUN,B-Symptom
190,",",PUNCT,O
190,fatigue,NOUN,B-Symptom
190,.,PUNCT,O
190,is,AUX,O
190,this,PRON,O
190,normal,ADJ,O
190,?,PUNCT,O
190,if,SCONJ,O
190,so,ADV,O
190,",",PUNCT,O
190,am,AUX,O
190,i,PRON,O
190,still,ADV,O
190,having,VERB,O
190,seizures,NOUN,O
190,eventhough,ADV,O
190,i,SCONJ,O
190,taking,VERB,O
190,meds,NOUN,O
190,i,PRON,O
190,have,VERB,O
190,an,DET,O
190,appt,NOUN,O
190,.,PUNCT,O
190,with,ADP,O
190,a,DET,O
190,new,ADJ,O
190,neurologist,NOUN,O
190,but,CCONJ,O
190,i,PRON,O
190,do,AUX,O
190,not,PART,O
190,have,VERB,O
190,an,DET,O
190,appt,NOUN,O
190,.,PUNCT,O
190,until,ADP,O
190,april,PROPN,O
190,.,PUNCT,O
190,can,AUX,O
190,my,PRON,O
190,primary,ADJ,O
190,physican,NOUN,O
190,address,VERB,O
190,my,PRON,O
190,concerns,NOUN,O
190,or,CCONJ,O
190,should,AUX,O
190,i,PRON,O
190,try,VERB,O
190,to,PART,O
190,get,VERB,O
190,an,DET,O
190,appt,NOUN,O
190,.,PUNCT,O
190,w,ADP,O
190,the,DET,O
190,neurologist,NOUN,O
190,sooner,ADV,O
190,?,PUNCT,O
191,i,PRON,O
191,scrubbed,VERB,O
191,my,PRON,O
191,basement,NOUN,O
191,floor,NOUN,O
191,with,ADP,O
191,bleach,NOUN,O
191,water,NOUN,O
191,about,ADV,O
191,5,NUM,O
191,hrs,NOUN,O
191,ago,ADV,O
191,.,PUNCT,O
191,it,PRON,O
191,took,VERB,O
191,me,PRON,O
191,about,ADV,O
191,20,NUM,O
191,minutes,NOUN,O
191,and,CCONJ,O
191,after,ADP,O
191,words,NOUN,O
191,i,PRON,O
191,got,VERB,O
191,a,DET,O
191,heachache,NOUN,B-Symptom
191,and,CCONJ,O
191,felt,VERB,O
191,sick,ADJ,O
191,.,PUNCT,O
191,symptoms,NOUN,O
191,seemed,VERB,O
191,to,PART,O
191,disappear,VERB,O
191,and,CCONJ,O
191,now,ADV,O
191,after,SCONJ,O
191,sleeping,VERB,O
191,for,ADP,O
191,a,DET,O
191,few,ADJ,O
191,hours,NOUN,O
191,i,PRON,O
191,have,VERB,O
191,a,DET,O
191,burning,VERB,B-Symptom
191,sensation,NOUN,I-Symptom
191,in,ADP,I-Symptom
191,my,PRON,O
191,chest,NOUN,I-Symptom
191,up,ADV,I-Symptom
191,to,ADP,I-Symptom
191,my,PRON,O
191,throat,NOUN,E-Symptom
191,and,CCONJ,O
191,i,PRON,O
191,am,AUX,O
191,nauseous,ADJ,B-Symptom
191,.,PUNCT,O
191,what,PRON,O
191,should,AUX,O
191,i,PRON,O
191,do,VERB,O
191,?,PUNCT,O
192,is,AUX,O
192,it,PRON,O
192,normal,ADJ,O
192,for,SCONJ,O
192,my,PRON,O
192,1,NUM,O
192,month,NOUN,O
192,old,ADJ,O
192,daughter,NOUN,O
192,to,PART,O
192,have,VERB,O
192,a,DET,O
192,yellow,ADJ,B-Symptom
192,discharge,NOUN,E-Symptom
192,?,PUNCT,O
192,she,PRON,O
192,also,ADV,O
192,has,VERB,O
192,a,DET,O
192,little,ADJ,O
192,rash,NOUN,B-Symptom
192,on,ADP,I-Symptom
192,her,PRON,O
192,vaginal,NOUN,E-Symptom
192,are,AUX,O
192,and,CCONJ,O
192,near,ADP,O
192,her,PRON,O
192,buthole,NOUN,O
192,.,PUNCT,O
192,she,PRON,O
192,has,AUX,O
192,had,VERB,O
192,some,DET,O
192,messy,ADJ,O
192,diaper,NOUN,O
192,where,ADV,O
192,poo,NOUN,O
192,has,AUX,O
192,been,AUX,O
192,all,ADV,O
192,over,ADP,O
192,her,PRON,O
192,my,PRON,O
192,daughters,NOUN,O
192,age,NOUN,O
192,is,AUX,O
192,1,NUM,O
192,month,NOUN,O
192,8lbs,NOUN,O
192,8,NUM,O
192,oz,NOUN,O
192,and,CCONJ,O
192,had,VERB,O
192,jaundice,NOUN,O
192,and,CCONJ,O
192,was,AUX,O
192,a,DET,O
192,csection,NOUN,O
192,baby,NOUN,O
193,hello,INTJ,O
193,my,PRON,O
193,son,NOUN,O
193,is,AUX,O
193,7,NUM,O
193,months,NOUN,O
193,old,ADJ,O
193,and,CCONJ,O
193,suffering,VERB,O
193,from,ADP,O
193,cough,NOUN,B-Symptom
193,and,CCONJ,O
193,cold,ADJ,B-Symptom
193,from,ADP,O
193,last,ADJ,O
193,10,NUM,O
193,days,NOUN,O
193,and,CCONJ,O
193,doctor,NOUN,O
193,suggested,VERB,O
193,nebulazation,NOUN,O
193,therapy,NOUN,O
193,to,PART,O
193,melt,VERB,O
193,a,DET,O
193,cough,NOUN,B-Symptom
193,.,PUNCT,O
193,now,ADV,O
193,cough,NOUN,B-Symptom
193,is,AUX,O
193,congested,ADJ,O
193,in,ADP,O
193,the,DET,O
193,chest,NOUN,O
193,an,DET,O
193,suggested,VERB,O
193,medicine,NOUN,O
193,sinarest,NOUN,O
193,-,PUNCT,O
193,af,NOUN,O
193,",",PUNCT,O
193,cepodem,NOUN,O
193,100,NUM,O
193,.,PUNCT,O
193,my,PRON,O
193,email,NOUN,O
193,id,NOUN,O
193,is,AUX,O
193,sachineternity,X,O
193,wwwwwwwww,X,O
194,i,AUX,O
194,20,NUM,O
194,i,PRON,O
194,hav,AUX,O
194,consulted,VERB,O
194,dermatologist,NOUN,O
194,for,ADP,O
194,hairfall,NOUN,B-Symptom
194,problem,NOUN,E-Symptom
194,he,PRON,O
194,said,VERB,O
194,it,PRON,O
194,is,AUX,O
194,normal,ADJ,O
194,and,CCONJ,O
194,has,AUX,O
194,suggested,VERB,O
